 mid, username, rpid, gender, content, ctime, likes, rcount
574791,吾不复纯矣,1979676826,男,木村：西片！！！！上面！上面！在上面啊！！全场最感动人的话语,2019-09-23 15:03:02,1,0
910798,梦璃の自语,1979675278,保密,(=・ω・=)看见两人秀恩爱。真甜，这种纯真的爱，这一集最大的感触就是有个真正的基友真好！（/TДT)/,2019-09-23 14:59:18,1,0
26207771,乱星尘,1979666818,男,期望第三季，每集都已投币，希望不要让我断粮，最后吹一波木村真男人[支持],2019-09-23 14:58:20,1,0
22141285,吃了又吃的三十老师,1979666353,男,有没有12集插曲的音乐名？跪求[灵笼_鄙视][灵笼_鄙视],2019-09-23 14:57:11,1,1
39622640,夢ーはるそら,1979675828,保密,君と光,2019-09-23 15:00:38,0,0
2992157,赫斯缇雅Hestia,1979659507,保密,周指活没了我该怎么办[大哭],2019-09-23 14:57:11,1,0
17689878,伴奏师一生,1979659377,男,"我知道夏祭她来了，
曾经在脑海中反复出现的她的身影，
一身浴衣，一席长发，
清脆银铃般的笑声里，
轻声唤着我的名字。

我做了一件最蠢的事，
躲起来，
不敢出现，不敢相见，
不愿点开这最后的夏祭集。
假装永远没有完结。",2019-09-23 14:56:49,1,0
12057501,若困则眠眠不觉,1979665543,男,完结出千！！！（雾）[2233娘_喝水],2019-09-23 14:55:09,1,0
20672526,少点辣椒多点葱花,1979665519,保密,狗粮吔饱了，给俺来瓶82年的酸奶，要冰的[妙啊],2019-09-23 14:55:07,1,0
26207771,乱星尘,1979658198,男,"木村:这波怎么说
讲道理木村优点很多，是个好男人啊",2019-09-23 14:53:24,1,0
85288065,长醉了醉了,1979657819,男,这就没了，我之后的时光该怎么过[大哭],2019-09-23 14:52:27,1,0
29076732,0喵帕斯0,1979657795,男,周指活-1，跪求第三季[大哭],2019-09-23 14:52:23,1,0
32159366,Puffsis,1979662280,保密,一人血书求第三季！！请把狗粮一直发下去吧！可怜可怜孩子吧，狗子吧,2019-09-23 14:52:14,1,0
4696553,思谏山悼黄泉,1979653823,保密,老父亲流下了欣慰的眼泪！_(:3」∠)_,2019-09-23 14:51:02,1,0
24339684,邪丶山,1979656757,男,想投币的同学可以每集投个[小电视_笑],2019-09-23 14:49:32,1,0
176421002,扶墙而行,1979660476,女,阿伟出来受死,2019-09-23 14:47:58,1,0
270132088,基情白斬雞,1979652362,男,"[2233娘_喝水] 我觉得明年会有第三季诶
因为口碑很好",2019-09-23 14:47:32,1,1
16146543,神秘风声梦丨,1979841459,保密,光是口碑好还不够的，得要看一些现实的东西,2019-09-23 17:09:50,0,0
165632508,微笑面对弹幕,1979660036,保密,不明白为什么要比喻自己是蛆，弄个蚕不好点吗。,2019-09-23 14:46:54,1,0
13339431,绛龙儿,1979649242,男,两季牵手，有生之年能看到西片太太么[囧],2019-09-23 14:44:50,1,0
195312338,节能少年暗自开心,1979650779,男,"甜到掉牙了QAQ
钥匙再有第三季就好了",2019-09-23 14:43:35,1,0
259328199,Izumiくん,1979650060,保密,牵手那一刻感动哭了[大哭],2019-09-23 14:41:44,3,0
19351673,西片太太灬天下第一,1979639737,保密,鬼知道我刷第12集多少遍了，好舍不得完结啊,2019-09-23 14:40:57,1,0
87417726,结城梨斗平地摔,1979639495,保密,完结撒花  瞩目留名,2019-09-23 14:40:21,1,0
479658,xouyang,1979643503,男,[蛆音娘_滑稽]不出意外 几个月后就有人搞真人版了  [芮小凸小凹_可爱],2019-09-23 14:40:08,2,0
12357634,Jun逸,1979639242,男,万万没想到结局最高潮的部分是木村那一声吼，配合bgm劳资差点猛男落泪，wdnmd[点赞]木村nb,2019-09-23 14:39:45,3,0
273269368,國家養士百五十年,1979637959,男,为什么没穿袜子[小电视_发愁][小电视_发愁][小电视_发愁],2019-09-23 14:36:39,1,0
42558176,齐天美猴王,1979642197,男,到最后也没有亲上，丢人[嫌弃],2019-09-23 14:36:15,1,0
23464390,摄影师v碳酸,1979637430,男,第三季应该是没问题的，剧情出到结婚才是大结局，结婚之后还有婚后生活，第四第五季也有戏（疯狂奶续集）,2019-09-23 14:35:22,2,0
4463362,青果___,1979636984,男,这都看哭了..我也太没出息了[大哭],2019-09-23 14:34:13,1,0
33282425,翻车的呆木瓜,1979641284,男,感觉动画都把感情刻画到这种程度了，第三季会不会不出了呀,2019-09-23 14:33:56,1,0
3609894,海帕无敌小能熊,1979641273,男,看完这第十二集，我只求第三季,2019-09-23 14:33:54,1,0
442498089,Sakura绘の韵,1979634320,保密,"怎么没人表扬我村哥[囧]

狗在家中坐，粮从天上来[doge][doge][大哭][大哭][大哭]",2019-09-23 14:32:56,1,0
297999421,米高扬之力,1979640655,保密,有人恶意刷低分,2019-09-23 14:32:13,1,0
431622525,绝久情伤,1979636094,男,我想说，路人好漂亮，虽然西片太太最漂亮[微笑],2019-09-23 14:31:58,1,0
147817588,古见只野催婚委员会,1979633535,男,吃饱了,2019-09-23 14:31:05,1,0
32093426,中二の野乃,1979624524,保密,高橋李依 (たかはし りえ)《やさしい気持ち》https://c.y.qq.com/base/fcgi-bin/u?__=NuKyhfg @QQ音乐,2019-09-23 14:28:59,1,0
19002703,取名字太烦了fu,1979624502,男,"看狗粮番看到哭的这是头一次，愿有情人终成眷（xiong）属（mei） [doge]
高木同学赛高！",2019-09-23 14:28:54,1,0
239338114,Manic小饽饽嘿,1979632554,保密,(｀・ω・´)好看,2019-09-23 14:28:46,1,0
8202006,绿壳子,1979631626,女,呜呜呜 不知道说什么 就呜呜呜呜,2019-09-23 14:26:38,1,0
85890045,日暮已成骸,1979628544,男,讲真，这题目我第一眼看成了“爱你”[吃瓜],2019-09-23 14:25:54,1,0
25523507,上琴保护协会,1979628265,保密,流泪了,2019-09-23 14:25:17,1,0
316032001,萍儿她哥,1979630403,保密,啊啊啊啊啊，没看够啊，这么快就完了啊,2019-09-23 14:23:46,1,0
5137523,灰烬不会复燃,1979622637,男,胖哥意外的机敏高情商,2019-09-23 14:23:43,1,0
30977971,沉沦GDP,1979630363,保密,血书第三季（1/∞）,2019-09-23 14:23:41,1,0
21773485,银っ君,1979619424,女,有个好兄弟真的太重要了,2019-09-23 14:21:34,1,0
33094628,闭嘴吃猫的猪,1979618984,保密,感谢太太一直宠他,2019-09-23 14:20:34,1,0
12713265,白月柊,1979621329,男,"记得那个漫展，我也把你弄丢了，你的手机还在我这，穿着一身红装，走散在人群中。
我没办法像动漫里那样，20分钟内的剧情里找到你，但我可以用一小时，两小时甚至更长时间。
最后，我果然找到了你，即使只在一个转角的刹那，我也能认出你。
你问我为什么认得出你？
“那不是当然的嘛”
我不假思索地回答
“你女装那么丑”",2019-09-23 14:20:20,1,0
227718504,觽盫齧皮囐鬻戆,1979614991,男,木村nb！！！！！！,2019-09-23 14:17:35,1,0
2894314,赤-松子,1979614978,保密,我 鄙 视 所 有 妨 碍 这 番 得 10 分 的 人 ！,2019-09-23 14:17:33,3,0
5243016,远坂凛家的猫柚,1979614668,保密,我有些贪得无厌，我还想看第三季！我就是这么贪！哼！[蛆音娘_哼][蛆音娘_哼][蛆音娘_哼][蛆音娘_卖萌],2019-09-23 14:16:48,1,0
24025609,取个名字好i,1979609903,男,快乐和喧闹都是他们的，我什么也没有,2019-09-23 14:16:27,1,0
35896509,丑人的同学,1979614443,男,为什么投币有上限啊啊啊,2019-09-23 14:16:15,1,0
250073094,月莲qq,1979609523,保密,他俩是咋有孩子的[大哭][大哭][大哭],2019-09-23 14:15:28,1,1
32093426,中二の野乃,1979609966,保密,出千[滑稽],2019-09-23 14:16:36,0,0
15299267,極地の星,1979613815,男,这番我一定要吹爆！,2019-09-23 14:14:44,1,0
184460025,pikapika100,1979615933,男,既然第一季结局是写小纸条了就算你赢，第二季主线是牵手就算你赢，可以推测第三季主线是亲一下就算你赢，第四季主线是xx了就算你赢，第五季主线是xxxx了就算你赢[滑稽],2019-09-23 14:13:40,1,3
147817588,古见只野催婚委员会,1979635862,男,出千了就？,2019-09-23 14:31:22,0,0
184460025,pikapika100,1979635563,男,回复 @中二の野乃 :别呀，就算是加原创也想出多几季,2019-09-23 14:30:38,0,0
32093426,中二の野乃,1979620208,保密,不应该直接十年后吗[抠鼻],2019-09-23 14:17:17,0,0
401399658,在下阿伟灬,1979613154,保密,不说了  今天这个币全部投了[大哭][大哭],2019-09-23 14:13:11,1,0
12628828,友人A路人C,1979613050,保密,求烟火那段的bgm,2019-09-23 14:12:58,1,3
16146543,神秘风声梦丨,1979847888,保密,君と光,2019-09-23 17:15:14,0,0
32093426,中二の野乃,1979632754,保密,高橋李依 (たかはし りえ)《やさしい気持ち》https://c.y.qq.com/base/fcgi-bin/u?__=NuKyhfg @QQ音乐。,2019-09-23 14:29:17,0,0
32634492,丿浅澈如你,1979620436,男,弹幕有,2019-09-23 14:17:58,0,0
30013812,名为比企谷八幡的温柔,1979612373,保密,胖爷我爱了,2019-09-23 14:11:18,0,0
16782716,蓝鲸小镇的猫,1979611358,保密,狗粮管饱,2019-09-23 14:08:49,1,0
43889928,忧伤的小小鱼,1979603668,男,这是我最喜欢的狗粮番，没有之一[吃瓜],2019-09-23 14:08:29,1,0
104850850,似冠非冠,1979606899,男,[蛆音娘_生气]12集了总算是进攻了,2019-09-23 14:08:23,1,0
137137948,Mr泥人,1979602140,保密,🍋         🍋,2019-09-23 14:05:03,1,0
284216551,夏-就好了,1979602137,男,我要速度到4级。。麻蛋,2019-09-23 14:05:03,1,0
8442304,mizutuki,1979601993,男,胖子牛逼！！！(破音),2019-09-23 14:04:43,1,0
265168268,沉晶-,1979601724,保密,从第一季等到现在总算看到了，泪，冲了出来,2019-09-23 14:04:08,1,0
35214377,神秘人啊啊,1979594027,保密,"木村真是好僚机啊！差点都哭出来了。
西片终于进攻了，唉～总算长大了。
再也不能在床上扭来扭去地看了，真遗憾[doge]",2019-09-23 14:01:12,1,0
294468,MIyth,1979600211,保密,最后一集最感动的地方居然是基友喊的的一嗓子，喊的我眼泪都出来了，新海诚终结者这个称号以后就给你了兄弟,2019-09-23 14:00:46,3,0
12811494,番茄咸鸭蛋,1979597494,男,西片终于a上去了呀[吃瓜][吃瓜][吃瓜],2019-09-23 14:00:05,1,0
27533838,银蓝玥,1979597331,男,"万人血书第三季
👇👇👇",2019-09-23 13:59:43,1,0
2750106,催更委员会理事长,1979597042,保密,狗粮吃着吃着，“哇”的一声哭了出来。,2019-09-23 13:59:06,1,0
19375791,jianweiist,1979593034,保密,"下订一千瓶杀虫水[阴险]
结果打开那一瞬间[灵魂出窍]",2019-09-23 13:58:55,1,0
883021,花颜菌,1979592876,保密,啊啊啊啊啊wsl,2019-09-23 13:58:35,1,0
8032462,偶系Gentleman,1979588802,保密,投硬币失败～超过单个视频投币上限投硬币失败～超过单个视频投币上限投硬币失败～超过单个视频投币上限投硬币失败～超过单个视频投币上限投硬币失败～超过单个视频投币上限,2019-09-23 13:57:46,1,0
18241894,Lee-min24,1979588333,男,看完更不想谈恋爱了，原因就是现实里没有这种兄弟，也没有这种女生，这种剧情太过美好,2019-09-23 13:56:46,1,0
43759267,一封心情,1979591826,保密,没别的，棒,2019-09-23 13:56:06,1,0
30001254,夜阑丶禾,1979584375,男,已哭，刚刚恋爱，初恋。完结撒花。,2019-09-23 13:53:28,1,0
212580873,wadu---------,1979586739,男,木村真兄弟,2019-09-23 13:53:23,1,0
38072622,林小谦,1979590496,男,我遇见了我的高木同学，但我也像西片一样不敢a上去啊,2019-09-23 13:53:00,1,0
4268400,峰子孑,1979590159,保密,西片只赢了一次，就赢得了人生,2019-09-23 13:52:17,1,0
7449439,你懂的世界,1979586181,保密,木村nice助攻,2019-09-23 13:52:14,1,0
4532711,雅兄大人,1979590080,女,"完结撒花，感谢陪伴！狗粮真甜，我吃柠檬！
西片终于！终于出息了一回QAQ好感动！",2019-09-23 13:52:07,1,0
13024885,初音之恋★,1979585677,男,不愧是你，胖子，干得漂亮！你以后必有老婆。,2019-09-23 13:51:13,1,0
32191674,老实人PP,1979585494,保密,这个币是给胖胖投的！好兄弟,2019-09-23 13:50:49,1,0
14095733,长胖20斤,1979579462,男,2019感动中国，感动中国,2019-09-23 13:50:46,1,0
217813234,Spider门,1979574859,男,谁敢再说木村是肥宅？！我宣布他是佛祖转世！,2019-09-23 13:49:32,1,0
316575389,我永远爱绪方理珠,1979578064,男,"后面那段bgm是什么？君と光搜不到
[2233娘_大哭][2233娘_怒]",2019-09-23 13:47:48,1,2
16146543,神秘风声梦丨,1979848282,保密,QQ音乐能查到，不过要买,2019-09-23 17:15:59,0,0
32093426,中二の野乃,1979632992,保密,高橋李依 (たかはし りえ)《やさしい気持ち》https://c.y.qq.com/base/fcgi-bin/u?__=NuKyhfg @QQ音乐,2019-09-23 14:29:53,0,0
28577809,Bloodlesses,1979577702,女,我的妈，木村站起来喊西片的那一刻，我的泪腺突然就崩了，超感动！！兄弟，奈斯！！,2019-09-23 13:47:01,2,0
10137382,嬲貨,1979576598,男,"汪！（口水）
汪汪！！！
汪（左）汪（右）汪（左）汪（右）！！！
汪！↑-呜！
汪汪！（眼泪汪汪)",2019-09-23 13:44:30,2,0
12966103,小杜小杜w,1979569952,男,一天的好心情,2019-09-23 13:44:21,1,0
5864165,一般社员HB,1979571593,男,个人很喜欢新婚夫妇组,2019-09-23 13:42:47,1,0
4638868,東方丶木凡,1979575790,男,鬼知道我把最后10分钟看了多少遍,2019-09-23 13:42:40,1,0
36020105,LRunG,1979569109,男,居然完结了，狗粮还没吃够阿[doge],2019-09-23 13:42:39,1,0
3108066,暗影新月刃,1979570881,男,胖哥哥NB,2019-09-23 13:41:20,1,0
6391943,柠七萌丶,1979564673,保密,你牵了我的手，那我送给你个小千作为回礼[惊喜],2019-09-23 13:40:23,2,1
4003287,楚云枭,1979574807,男,太甜啦[惊喜][惊喜][惊喜],2019-09-23 13:49:26,0,0
27301503,佛曰不可说不可说,1979567968,保密,会有第三季吗[小电视_发愁][小电视_发愁],2019-09-23 13:40:21,1,1
15354261,西片过河来这边啊,1979580465,保密,所以说我们再不帮忙买bd真的没了,2019-09-23 13:45:25,0,0
86526803,残梦の浮生乄,1979570103,男,完结撒蛆[滑稽],2019-09-23 13:39:48,1,0
379770717,此生为萌,1979567668,男,我想知道最后的那个BGM  求啊,2019-09-23 13:39:47,1,0
40666485,糊鸽鸽,1979570041,男,吗的 下周没夜宵吃了呀 难受[2233娘_大哭],2019-09-23 13:39:41,1,0
9148270,冥王星怪人,1979567340,男,吃饱了却胜似没吃饱，呜呜我想看第三季,2019-09-23 13:39:09,1,0
292019741,四个二带俩大王,1979567231,保密,最后西片赢了,2019-09-23 13:38:54,1,0
59737446,Hachiman八月天,1979559267,男,没什么好说的，哭了,2019-09-23 13:38:09,1,0
24360143,高木さんは私だ,1979562903,男,最后一段的BGM是什么啊[2233娘_无言],2019-09-23 13:36:52,1,0
250167115,不想说话的神,1979565950,男,最后一集西片果然没让我失望，终于长大了啊[小电视_太太喜欢],2019-09-23 13:36:29,1,0
224008868,哟了个爆,1979562543,保密,嘿嘿嘿(º﹃º ),2019-09-23 13:36:09,1,0
29047612,月晓·风残,1979558128,男,前摇一整季的普攻终于A了出来,2019-09-23 13:35:56,1,0
313699567,EasternCabbage,1979557092,保密,可恶的高木同学!又捉弄我!告诉我12集是最后一集![生气],2019-09-23 13:33:56,1,0
287394977,思巴啦熙,1979560651,保密,"高木高木，你在干什么啊，高木！
继续喂我吃狗粮！
不要停下来啊!
awsl  
[惊喜]",2019-09-23 13:32:22,1,0
91733223,我是个术士,1979560562,男,虽然依旧很甜，但我就像问一句……有没有不找人的烟火大会……,2019-09-23 13:32:10,1,0
23177261,鱼迎水,1979555849,男,宝物,2019-09-23 13:31:33,1,0
774893,彼端青年,1979555395,男,完结撒花~[小A和小B_撒花]7月最佳狗粮番~输了比赛赢了人生什么的太羡慕了[小电视_哭泣]最后基友木村那个怒吼助攻nice！真实好兄弟啊！！！[小A和小B_应援],2019-09-23 13:30:43,1,0
